record_id	ecosystem	component_scope	entry_kind	authority_path	lock_path	dependency_name	declared_constraint	resolved_version	source_type	source_locator	integrity_evidence	platform_or_environment_marker	dependency_group	directness	current_product_value	new_baseline_value	delta_classification	reproducibility_classification	security_classification	lock_authority	required_action	owner_ticket	evidence_status	notes
P15M3-00043	toolchain	tests	authority_file	2_products/pepper-agent/.github/workflows/tests.yml	not_applicable	tests.yml	sha256:3e15320778886c4e6ca5657a23f6b21e5162ab5d3937b861bddef01ae87bc818	9161_bytes	committed_git_blob	2_products/pepper-agent/.github/workflows/tests.yml	content_hash_present	not_applicable	authority	authority_file	64d163ef452bf7e143d84131bf914798949a42948ca30651392c74991520dc7f	3e15320778886c4e6ca5657a23f6b21e5162ab5d3937b861bddef01ae87bc818	source_changed_upstream	not_applicable	acceptable_for_internal_analysis	not_applicable	retain_as_static_authority	P15.M3	parsed	authority file bytes=9161
P15M3-00044	toolchain	workflow_CI	authority_file	2_products/pepper-agent/.github/workflows/upload_to_pypi.yml	not_applicable	upload_to_pypi.yml	sha256:81c092434ae69ac10d7d2c998cdf773a1614bb2816e34327e120556a750f7452	6102_bytes	committed_git_blob	2_products/pepper-agent/.github/workflows/upload_to_pypi.yml	content_hash_present	not_applicable	authority	authority_file	d01fb105d6f1110ae37e8baef843a8a292574702ad4e72615f67be7b2e48a1ee	81c092434ae69ac10d7d2c998cdf773a1614bb2816e34327e120556a750f7452	source_changed_upstream	not_applicable	acceptable_for_internal_analysis	manifest_only_no_lock	retain_as_static_authority	P15.M3	parsed	authority file bytes=6102
P15M3-00045	toolchain	workflow_CI	authority_file	2_products/pepper-agent/.github/workflows/uv-lockfile-check.yml	not_applicable	uv-lockfile-check.yml	sha256:fdf89586abd712c9eb241c0a9d2a05abe91677b8f055ab71d1e0be6cfeb983ec	5549_bytes	committed_git_blob	2_products/pepper-agent/.github/workflows/uv-lockfile-check.yml	content_hash_present	not_applicable	authority	authority_file	8289e582cfb6f615a18e476e6781b50df0a4645ec267a7974fbe31a1a437acc3	fdf89586abd712c9eb241c0a9d2a05abe91677b8f055ab71d1e0be6cfeb983ec	source_changed_upstream	not_applicable	acceptable_for_internal_analysis	manifest_only_no_lock	retain_as_static_authority	P15.M3	parsed	authority file bytes=5549
P15M3-00046	python	root_python_project	toolchain_version	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	requires-python	>=3.11,<3.14	not_applicable	toolchain_declaration	2_products/pepper-agent/pyproject.toml	version_only	not_applicable	toolchain	direct	not_applicable	>=3.11,<3.14	toolchain_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	realize_or_pin_later	P15.M9	parsed	toolchain declaration
P15M3-00047	python	root_python_project	toolchain_version	2_products/pepper-agent/pyproject.toml	not_applicable	tool.ty.environment.python-version	3.13	3.13	toolchain_declaration	2_products/pepper-agent/pyproject.toml	version_only	not_applicable	toolchain	direct	not_applicable	3.13	toolchain_changed_upstream	pinned_exact	review_required	manifest_only_no_lock	realize_or_pin_later	P15.M9	parsed	toolchain declaration
P15M3-00048	python	root_python_project	toolchain_version	2_products/pepper-agent/pyproject.toml	not_applicable	build-system.requires	setuptools>=77.0,<83	not_applicable	toolchain_declaration	2_products/pepper-agent/pyproject.toml	version_only	not_applicable	toolchain	direct	not_applicable	setuptools>=77.0,<83	unchanged	bounded_range_without_lock	review_required	manifest_only_no_lock	realize_or_pin_later	P15.M17	parsed	toolchain declaration
P15M3-00049	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	openai	openai==2.24.0	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	openai==2.24.0	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00050	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	certifi	certifi==2026.5.20	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	certifi==2026.5.20	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00051	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	python-dotenv	python-dotenv==1.2.2	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	python-dotenv==1.2.2	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00052	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	fire	fire==0.7.1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	fire==0.7.1	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00053	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	httpx	httpx[socks]==0.28.1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	httpx[socks]==0.28.1	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00054	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	rich	rich==14.3.3	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	rich==14.3.3	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00055	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	tenacity	tenacity==9.1.4	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	tenacity==9.1.4	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00056	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	pyyaml	pyyaml==6.0.3	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	pyyaml==6.0.3	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00057	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	ruamel.yaml	ruamel.yaml==0.18.17	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	ruamel.yaml==0.18.17	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00058	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	requests	requests==2.33.0	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	requests==2.33.0	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00059	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	jinja2	jinja2==3.1.6	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	jinja2==3.1.6	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00060	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	pydantic	pydantic==2.13.4	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	pydantic==2.13.4	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00061	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	prompt_toolkit	prompt_toolkit==3.0.52	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	prompt_toolkit==3.0.52	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00062	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	croniter	croniter==6.0.0	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	croniter==6.0.0	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00063	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	packaging	packaging==26.0	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	packaging==26.0	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00064	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	Markdown	Markdown==3.10.2	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	Markdown==3.10.2	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00065	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	PyJWT	PyJWT[crypto]==2.13.0	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	PyJWT[crypto]==2.13.0	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00066	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	urllib3	urllib3>=2.7.0,<3	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	urllib3>=2.7.0,<3	source_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	retain_or_exact_pin_later	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00067	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	cryptography	cryptography==46.0.7	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	cryptography==46.0.7	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00068	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	tzdata	tzdata==2025.3	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	sys_platform == 'win32'	project.dependencies	direct	not_applicable	tzdata==2025.3; sys_platform == 'win32'	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00069	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	psutil	psutil==7.2.2	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	psutil==7.2.2	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00070	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	websockets	websockets==15.0.1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	websockets==15.0.1	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00071	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	pathspec	pathspec==1.1.1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	pathspec==1.1.1	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00072	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	fastapi	fastapi>=0.104.0,<1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	fastapi>=0.104.0,<1	source_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	retain_or_exact_pin_later	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00073	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	uvicorn	uvicorn[standard]>=0.24.0,<1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	uvicorn[standard]>=0.24.0,<1	source_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	retain_or_exact_pin_later	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00074	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	python-multipart	python-multipart>=0.0.9,<1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	python-multipart>=0.0.9,<1	source_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	retain_or_exact_pin_later	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00075	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	ptyprocess	ptyprocess>=0.7.0,<1	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	sys_platform != 'win32'	project.dependencies	direct	not_applicable	ptyprocess>=0.7.0,<1; sys_platform != 'win32'	source_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	retain_or_exact_pin_later	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00076	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	pywinpty	pywinpty>=2.0.0,<3	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	sys_platform == 'win32'	project.dependencies	direct	not_applicable	pywinpty>=2.0.0,<3; sys_platform == 'win32'	source_changed_upstream	bounded_range_with_lock	review_required	single_authoritative_lock	retain_or_exact_pin_later	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
P15M3-00077	python	root_python_project	direct_runtime_dependency	2_products/pepper-agent/pyproject.toml	2_products/pepper-agent/uv.lock	Pillow	Pillow==12.2.0	resolved_in_uv_lock	pypi	https://pypi.org/simple	version_only	not_applicable	project.dependencies	direct	not_applicable	Pillow==12.2.0	source_changed_upstream	pinned_exact	acceptable_locked_candidate	single_authoritative_lock	retain_exact_with_lock	P15.M17	parsed	direct Python runtime declaration; ranged declarations remain ranged despite lock
